,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2331,77225.0,1946-47,00,1610610035.0,HUS,23.0,8.0,,,6.0,21.0,0.286,,,,0.0,6.0,0.0,,,,6.0,,,,8.0,12.0
2332,2435.0,2005-06,00,1610612753.0,ORL,26.0,28.0,0.0,213.0,31.0,69.0,0.449,0.0,0.0,0.0,18.0,23.0,0.783,24.0,36.0,60.0,3.0,2.0,3.0,15.0,69.0,80.0
2333,77226.0,1949-50,00,1610610036.0,WAS,27.0,54.0,,,101.0,330.0,0.306,,,,34.0,56.0,0.607,,,,68.0,,,,102.0,236.0
2334,77227.0,1974-75,00,1610612737.0,ATL,28.0,73.0,,797.0,113.0,261.0,0.433,,,,59.0,84.0,0.702,67.0,115.0,182.0,81.0,19.0,4.0,,103.0,285.0
2335,201619.0,2015-16,00,1610612739.0,CLE,31.0,25.0,0.0,95.0,9.0,17.0,0.529,0.0,0.0,0.0,5.0,11.0,0.455,12.0,14.0,26.0,3.0,4.0,5.0,7.0,11.0,23.0
2336,77228.0,1946-47,00,1610610025.0,CHS,31.0,50.0,,,107.0,420.0,0.255,,,,39.0,73.0,0.534,,,,37.0,,,,114.0,253.0
2337,77229.0,1981-82,00,1610612742.0,DAL,23.0,35.0,0.0,248.0,26.0,49.0,0.531,0.0,0.0,,29.0,42.0,0.69,26.0,35.0,61.0,14.0,4.0,3.0,16.0,55.0,81.0
2338,77230.0,1954-55,00,1610612744.0,PHW,26.0,6.0,,25.0,0.0,5.0,0.0,,,,1.0,4.0,0.25,,,3.0,5.0,,,,1.0,1.0
2339,77231.0,1958-59,00,1610612755.0,SYR,22.0,1.0,,7.0,1.0,1.0,1.0,,,,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0
2340,228.0,2000-01,00,1610612744.0,GSW,31.0,67.0,13.0,836.0,64.0,159.0,0.403,1.0,3.0,0.333,39.0,63.0,0.619,90.0,119.0,209.0,36.0,28.0,20.0,40.0,102.0,168.0
2341,77233.0,1985-86,00,1610612742.0,DAL,22.0,20.0,0.0,75.0,17.0,39.0,0.436,0.0,0.0,,10.0,14.0,0.714,3.0,3.0,6.0,10.0,7.0,0.0,7.0,9.0,44.0
2342,1631211.0,2022-23,00,1610612752.0,NYK,19.0,3.0,0.0,8.0,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
2343,77234.0,1946-47,00,0.0,TOT,42.0,28.0,,,10.0,30.0,0.333,,,,2.0,5.0,0.4,,,,1.0,,,,15.0,22.0
2344,77235.0,1985-86,00,1610612758.0,SAC,33.0,37.0,0.0,324.0,28.0,49.0,0.571,0.0,2.0,0.0,18.0,22.0,0.818,29.0,52.0,81.0,43.0,10.0,3.0,22.0,62.0,74.0
2345,77236.0,1986-87,00,1610612754.0,IND,25.0,4.0,4.0,60.0,8.0,22.0,0.364,1.0,2.0,0.5,3.0,4.0,0.75,7.0,4.0,11.0,6.0,5.0,0.0,4.0,12.0,20.0
2346,77237.0,1947-48,00,1610610032.0,PRO,30.0,3.0,,,3.0,10.0,0.3,,,,0.0,1.0,0.0,,,,0.0,,,,3.0,6.0
2347,203527.0,2016-17,00,1610612737.0,ATL,26.0,16.0,0.0,110.0,8.0,28.0,0.286,4.0,10.0,0.4,5.0,6.0,0.833,1.0,17.0,18.0,8.0,4.0,5.0,4.0,5.0,25.0
2348,77238.0,1948-49,00,1610612738.0,BOS,25.0,27.0,,,73.0,218.0,0.335,,,,45.0,73.0,0.616,,,,38.0,,,,73.0,191.0
2349,77239.0,1984-85,00,1610612754.0,IND,27.0,10.0,0.0,114.0,21.0,53.0,0.396,0.0,1.0,0.0,20.0,28.0,0.714,6.0,13.0,19.0,13.0,7.0,0.0,12.0,16.0,62.0
2350,77240.0,1973-74,00,1610612765.0,DET,25.0,46.0,,298.0,35.0,96.0,0.365,,,,15.0,22.0,0.682,15.0,16.0,31.0,18.0,12.0,1.0,,45.0,85.0
2351,431.0,2002-03,00,1610612753.0,ORL,33.0,79.0,55.0,1630.0,211.0,505.0,0.418,0.0,1.0,0.0,115.0,155.0,0.742,147.0,304.0,451.0,55.0,66.0,33.0,102.0,239.0,537.0
2352,1118.0,1997-98,00,0.0,TOT,34.0,8.0,0.0,47.0,2.0,9.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,3.0,1.0,2.0,4.0,10.0,4.0
2353,77242.0,1974-75,00,1610612744.0,GOS,24.0,24.0,,121.0,31.0,77.0,0.403,,,,18.0,22.0,0.818,19.0,17.0,36.0,6.0,11.0,3.0,,22.0,80.0
2354,1628379.0,2023-24,00,1610612763.0,MEM,27.0,31.0,14.0,771.0,110.0,240.0,0.458,85.0,185.0,0.459,36.0,41.0,0.878,9.0,78.0,87.0,95.0,15.0,1.0,36.0,33.0,341.0
2355,202810.0,2011-12,00,1610612739.0,CLE,22.0,2.0,0.0,59.0,5.0,12.0,0.417,2.0,4.0,0.5,0.0,2.0,0.0,1.0,6.0,7.0,3.0,2.0,0.0,3.0,7.0,12.0
2356,77243.0,1976-77,00,1610612745.0,HOU,27.0,32.0,,277.0,31.0,58.0,0.534,,,,3.0,8.0,0.375,14.0,37.0,51.0,6.0,7.0,5.0,,45.0,65.0
2357,77244.0,1969-70,00,1610612760.0,SEA,23.0,14.0,,82.0,3.0,34.0,0.088,,,,2.0,2.0,1.0,,,20.0,7.0,,,,7.0,8.0
2358,77245.0,1960-61,00,1610612744.0,PHW,23.0,7.0,,52.0,4.0,21.0,0.19,,,,4.0,6.0,0.667,,,8.0,9.0,,,,6.0,12.0
2359,77246.0,1982-83,00,0.0,TOT,30.0,48.0,7.0,770.0,119.0,257.0,0.463,0.0,1.0,0.0,42.0,57.0,0.737,66.0,81.0,147.0,39.0,23.0,9.0,47.0,64.0,280.0
2360,77247.0,1959-60,00,1610612765.0,DET,29.0,25.0,,365.0,47.0,131.0,0.359,,,,33.0,41.0,0.805,,,71.0,46.0,,,,31.0,127.0
2361,1801.0,1998-99,00,1610612753.0,ORL,25.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2362,77248.0,1965-66,00,1610612764.0,BLT,33.0,71.0,,1770.0,286.0,692.0,0.413,,,,209.0,272.0,0.768,,,586.0,225.0,,,,148.0,781.0
2363,70.0,2002-03,00,1610612759.0,SAS,37.0,75.0,0.0,950.0,110.0,256.0,0.43,49.0,124.0,0.395,30.0,34.0,0.882,12.0,48.0,60.0,70.0,27.0,3.0,35.0,49.0,299.0
2364,77249.0,1952-53,00,1610610024.0,BAL,28.0,69.0,,1424.0,93.0,256.0,0.363,,,,88.0,140.0,0.629,,,295.0,156.0,,,,165.0,274.0
2365,760.0,2000-01,00,1610612749.0,MIL,39.0,22.0,2.0,245.0,32.0,69.0,0.464,0.0,1.0,0.0,8.0,16.0,0.5,8.0,37.0,45.0,15.0,14.0,8.0,6.0,36.0,72.0
2366,77251.0,1993-94,00,1610612748.0,MIA,27.0,15.0,0.0,66.0,11.0,25.0,0.44,5.0,9.0,0.556,6.0,8.0,0.75,4.0,6.0,10.0,2.0,1.0,1.0,5.0,14.0,33.0
2367,1631117.0,2023-24,00,1610612762.0,UTA,22.0,51.0,17.0,1189.0,191.0,293.0,0.652,4.0,19.0,0.211,46.0,81.0,0.568,130.0,249.0,379.0,44.0,26.0,138.0,53.0,109.0,432.0
2368,1930.0,2000-01,00,1610612754.0,IND,24.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2369,1630296.0,2023-24,00,1610612743.0,DEN,27.0,17.0,0.0,55.0,6.0,16.0,0.375,1.0,4.0,0.25,4.0,6.0,0.667,3.0,11.0,14.0,8.0,2.0,1.0,1.0,5.0,17.0
2370,705.0,1995-96,00,1610612749.0,MIL,30.0,69.0,1.0,816.0,87.0,208.0,0.418,22.0,71.0,0.31,36.0,43.0,0.837,41.0,84.0,125.0,65.0,32.0,14.0,33.0,139.0,232.0
2371,2751.0,2007-08,00,1610612741.0,CHI,25.0,9.0,0.0,105.0,12.0,31.0,0.387,0.0,1.0,0.0,8.0,14.0,0.571,6.0,14.0,20.0,8.0,6.0,0.0,6.0,11.0,32.0
2372,467.0,2012-13,00,1610612752.0,NYK,40.0,76.0,48.0,2043.0,152.0,409.0,0.372,114.0,325.0,0.351,40.0,48.0,0.833,50.0,273.0,323.0,249.0,125.0,25.0,76.0,125.0,458.0
2373,1629742.0,2019-20,00,1610612762.0,UTA,28.0,4.0,0.0,15.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0
2374,77254.0,1993-94,00,1610612755.0,PHL,23.0,68.0,14.0,884.0,100.0,169.0,0.592,0.0,0.0,0.0,47.0,86.0,0.547,76.0,157.0,233.0,19.0,19.0,23.0,44.0,129.0,247.0
2375,203077.0,2019-20,00,0.0,TOT,26.0,25.0,0.0,281.0,22.0,66.0,0.333,5.0,20.0,0.25,11.0,14.0,0.786,14.0,53.0,67.0,14.0,2.0,6.0,16.0,37.0,60.0
2376,77255.0,1979-80,00,1610612759.0,SAN,28.0,26.0,,212.0,32.0,96.0,0.333,0.0,0.0,,18.0,25.0,0.72,12.0,28.0,40.0,19.0,10.0,2.0,30.0,43.0,82.0
2377,77256.0,1952-53,00,1610612765.0,FTW,24.0,6.0,,27.0,2.0,10.0,0.2,,,,2.0,2.0,1.0,,,2.0,3.0,,,,7.0,6.0
2378,77257.0,1970-71,00,1610612747.0,LAL,23.0,4.0,,12.0,0.0,4.0,0.0,,,,1.0,1.0,1.0,,,2.0,0.0,,,,1.0,1.0
2379,77258.0,1979-80,00,1610612762.0,UTH,24.0,2.0,,6.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0
2380,203930.0,2017-18,00,0.0,TOT,28.0,52.0,1.0,640.0,110.0,294.0,0.374,46.0,144.0,0.319,64.0,72.0,0.889,5.0,82.0,87.0,46.0,13.0,5.0,38.0,33.0,330.0
2381,77259.0,1974-75,00,1610612762.0,NOJ,32.0,3.0,,90.0,7.0,23.0,0.304,,,,6.0,7.0,0.857,8.0,18.0,26.0,4.0,2.0,0.0,,12.0,20.0
2382,77260.0,1992-93,00,1610612752.0,NYK,27.0,9.0,0.0,55.0,14.0,33.0,0.424,2.0,8.0,0.25,3.0,8.0,0.375,3.0,8.0,11.0,5.0,1.0,0.0,6.0,10.0,33.0
2383,77261.0,1992-93,00,1610612758.0,SAC,27.0,3.0,0.0,15.0,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0
2384,77262.0,1980-81,00,0.0,TOT,23.0,41.0,,353.0,52.0,141.0,0.369,0.0,0.0,,14.0,18.0,0.778,7.0,26.0,33.0,45.0,11.0,6.0,30.0,33.0,118.0
2385,77263.0,1991-92,00,1610612764.0,WAS,32.0,6.0,0.0,59.0,11.0,30.0,0.367,2.0,7.0,0.286,7.0,8.0,0.875,1.0,10.0,11.0,5.0,3.0,0.0,2.0,7.0,31.0
2386,77264.0,1992-93,00,1610612751.0,NJN,36.0,32.0,2.0,430.0,91.0,177.0,0.514,2.0,7.0,0.286,39.0,57.0,0.684,35.0,41.0,76.0,18.0,11.0,3.0,21.0,53.0,223.0
2387,12.0,1998-99,00,1610612762.0,UTA,29.0,8.0,0.0,42.0,2.0,7.0,0.286,0.0,0.0,0.0,0.0,4.0,0.0,1.0,10.0,11.0,1.0,2.0,1.0,4.0,8.0,4.0
2388,77266.0,1954-55,00,1610610024.0,BAL,24.0,12.0,,103.0,7.0,22.0,0.318,,,,5.0,10.0,0.5,,,25.0,3.0,,,,5.0,19.0
2389,701.0,1996-97,00,1610612755.0,PHI,25.0,7.0,0.0,59.0,7.0,17.0,0.412,1.0,2.0,0.5,5.0,5.0,1.0,4.0,10.0,14.0,5.0,4.0,0.0,3.0,7.0,20.0
2390,77268.0,1957-58,00,1610612758.0,CIN,29.0,63.0,,2272.0,235.0,645.0,0.364,,,,140.0,227.0,0.617,,,306.0,337.0,,,,124.0,610.0
2391,1628994.0,2021-22,00,1610612742.0,DAL,28.0,4.0,0.0,19.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,2.0,0.5,0.0,5.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0
2392,1562.0,2000-01,00,1610612764.0,WAS,28.0,45.0,3.0,705.0,90.0,176.0,0.511,0.0,0.0,0.0,36.0,45.0,0.8,39.0,90.0,129.0,31.0,14.0,11.0,47.0,94.0,216.0
2393,77270.0,1972-73,00,1610612741.0,CHI,32.0,65.0,,785.0,116.0,263.0,0.441,,,,44.0,52.0,0.846,,,76.0,81.0,,,,76.0,276.0
2394,728.0,1996-97,00,1610612743.0,DEN,23.0,2.0,0.0,22.0,2.0,6.0,0.333,0.0,0.0,0.0,2.0,4.0,0.5,2.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,6.0
2395,1629663.0,2022-23,00,1610612755.0,PHI,24.0,1.0,0.0,29.0,8.0,13.0,0.615,4.0,8.0,0.5,0.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,4.0,20.0
2396,77272.0,1962-63,00,1610612764.0,CHZ,28.0,37.0,,954.0,94.0,241.0,0.39,,,,28.0,34.0,0.824,,,102.0,142.0,,,,87.0,216.0
2397,77273.0,1984-85,00,1610612760.0,SEA,28.0,60.0,5.0,860.0,63.0,149.0,0.423,0.0,0.0,,41.0,59.0,0.695,44.0,78.0,122.0,53.0,28.0,11.0,42.0,74.0,167.0
2398,1101.0,1994-95,00,1610612760.0,SEA,26.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2399,351.0,1996-97,00,0.0,TOT,30.0,11.0,0.0,103.0,11.0,22.0,0.5,0.0,0.0,0.0,2.0,7.0,0.286,11.0,16.0,27.0,1.0,2.0,1.0,6.0,14.0,24.0
2400,77276.0,1946-47,00,1610610028.0,DEF,23.0,58.0,,,97.0,410.0,0.237,,,,101.0,160.0,0.631,,,,32.0,,,,102.0,295.0
2401,77277.0,1949-50,00,1610612738.0,BOS,29.0,60.0,,,233.0,621.0,0.375,,,,201.0,320.0,0.628,,,,100.0,,,,251.0,667.0
2402,200814.0,2008-09,00,1610612739.0,CLE,25.0,50.0,3.0,277.0,31.0,69.0,0.449,7.0,18.0,0.389,33.0,38.0,0.868,10.0,28.0,38.0,10.0,12.0,0.0,22.0,34.0,102.0
2403,1905.0,2014-15,00,1610612751.0,BKN,34.0,7.0,0.0,36.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,2.0,6.0,8.0,1.0,1.0,0.0,1.0,1.0,3.0
2404,203945.0,2014-15,00,1610612739.0,CLE,23.0,5.0,0.0,14.0,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
2405,77278.0,1951-52,00,1610612737.0,MIH,27.0,11.0,,396.0,28.0,101.0,0.277,,,,55.0,78.0,0.705,,,44.0,28.0,,,,47.0,111.0
2406,1630557.0,2023-24,00,1610612764.0,WAS,25.0,59.0,2.0,1340.0,261.0,545.0,0.479,121.0,333.0,0.363,79.0,103.0,0.767,19.0,131.0,150.0,101.0,25.0,11.0,68.0,95.0,722.0
2407,77279.0,1961-62,00,1610612752.0,NYK,24.0,5.0,,13.0,3.0,6.0,0.5,,,,2.0,4.0,0.5,,,1.0,0.0,,,,2.0,8.0
2408,77280.0,1986-87,00,1610612760.0,SEA,23.0,6.0,0.0,31.0,3.0,6.0,0.5,0.0,1.0,0.0,3.0,4.0,0.75,4.0,5.0,9.0,1.0,2.0,3.0,0.0,4.0,9.0
2409,1123.0,1994-95,00,0.0,TOT,33.0,11.0,0.0,77.0,3.0,17.0,0.176,0.0,0.0,0.0,2.0,10.0,0.2,12.0,10.0,22.0,1.0,0.0,0.0,6.0,15.0,8.0
2410,954.0,2004-05,00,1610612746.0,LAC,31.0,11.0,0.0,243.0,28.0,73.0,0.384,7.0,21.0,0.333,6.0,10.0,0.6,1.0,31.0,32.0,20.0,8.0,3.0,7.0,12.0,69.0
2411,1628467.0,2023-24,00,1610612742.0,DAL,32.0,25.0,7.0,550.0,43.0,101.0,0.426,20.0,61.0,0.328,19.0,29.0,0.655,17.0,70.0,87.0,42.0,8.0,16.0,20.0,51.0,125.0
2412,170.0,1999-00,00,1610612757.0,POR,38.0,7.0,0.0,31.0,4.0,11.0,0.364,0.0,0.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,2.0,1.0,0.0,2.0,7.0,11.0
2413,101132.0,2012-13,00,1610612761.0,TOR,28.0,20.0,3.0,376.0,48.0,144.0,0.333,20.0,66.0,0.303,32.0,38.0,0.842,10.0,42.0,52.0,16.0,4.0,2.0,14.0,45.0,148.0
2414,77283.0,1949-50,00,1610612765.0,FTW,27.0,66.0,,,157.0,516.0,0.304,,,,141.0,190.0,0.742,,,,121.0,,,,177.0,455.0
2415,77284.0,1947-48,00,1610610024.0,BAL,26.0,11.0,,,7.0,31.0,0.226,,,,1.0,3.0,0.333,,,,7.0,,,,3.0,15.0
2416,77285.0,1950-51,00,1610612765.0,FTW,25.0,61.0,,,157.0,458.0,0.343,,,,135.0,184.0,0.734,,,183.0,82.0,,,,143.0,449.0
2417,77290.0,1984-85,00,0.0,TOT,33.0,68.0,1.0,800.0,156.0,354.0,0.441,11.0,25.0,0.44,64.0,73.0,0.877,50.0,68.0,118.0,80.0,16.0,2.0,70.0,62.0,387.0
2418,77287.0,1954-55,00,1610612752.0,NYK,50.0,2.0,,29.0,3.0,7.0,0.429,,,,1.0,1.0,1.0,,,1.0,8.0,,,,6.0,7.0
2419,2688.0,2004-05,00,1610612745.0,HOU,23.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2420,202688.0,2021-22,00,1610612742.0,DAL,30.0,5.0,0.0,65.0,10.0,25.0,0.4,4.0,17.0,0.235,8.0,8.0,1.0,0.0,8.0,8.0,8.0,1.0,0.0,4.0,5.0,32.0
2421,1510.0,2008-09,00,1610612762.0,UTA,33.0,74.0,0.0,938.0,66.0,189.0,0.349,0.0,6.0,0.0,48.0,64.0,0.75,13.0,75.0,88.0,190.0,68.0,4.0,66.0,98.0,180.0
2422,1630233.0,2022-23,00,1610612750.0,MIN,25.0,38.0,0.0,291.0,46.0,81.0,0.568,8.0,22.0,0.364,39.0,57.0,0.684,22.0,34.0,56.0,13.0,10.0,6.0,21.0,41.0,139.0
2423,1861.0,1998-99,00,1610612761.0,TOR,32.0,6.0,0.0,56.0,3.0,8.0,0.375,0.0,1.0,0.0,2.0,4.0,0.5,1.0,5.0,6.0,8.0,1.0,0.0,7.0,5.0,8.0
2424,77288.0,1971-72,00,1610612757.0,POR,24.0,49.0,,483.0,112.0,257.0,0.436,,,,31.0,62.0,0.5,,,116.0,33.0,,,,52.0,255.0
2425,77289.0,1981-82,00,1610612752.0,NYK,27.0,40.0,0.0,550.0,102.0,183.0,0.557,0.0,0.0,,17.0,25.0,0.68,33.0,49.0,82.0,23.0,14.0,11.0,21.0,74.0,221.0
2426,969.0,2002-03,00,1610612752.0,NYK,28.0,32.0,0.0,287.0,25.0,65.0,0.385,0.0,1.0,0.0,10.0,13.0,0.769,18.0,44.0,62.0,14.0,8.0,9.0,10.0,44.0,60.0
2427,77291.0,1949-50,00,1610610024.0,BAL,28.0,1.0,,,0.0,2.0,0.0,,,,0.0,0.0,,,,,0.0,,,,4.0,0.0
2428,77292.0,1953-54,00,1610612755.0,SYR,22.0,5.0,,47.0,3.0,10.0,0.3,,,,7.0,11.0,0.636,,,17.0,6.0,,,,9.0,13.0
2429,77293.0,1968-69,00,1610612756.0,PHX,23.0,8.0,,40.0,4.0,14.0,0.286,,,,1.0,3.0,0.333,,,9.0,0.0,,,,10.0,9.0
2430,1628995.0,2023-24,00,1610612765.0,DET,24.0,31.0,11.0,560.0,86.0,186.0,0.462,31.0,94.0,0.33,20.0,22.0,0.909,18.0,57.0,75.0,23.0,13.0,7.0,22.0,50.0,223.0
2431,77294.0,1992-93,00,1610612738.0,BOS,29.0,7.0,0.0,41.0,3.0,13.0,0.231,0.0,1.0,0.0,11.0,14.0,0.786,0.0,1.0,1.0,10.0,2.0,1.0,3.0,1.0,17.0
2432,77295.0,1974-75,00,1610612758.0,KCK,35.0,21.0,,232.0,46.0,98.0,0.469,,,,20.0,30.0,0.667,14.0,25.0,39.0,10.0,12.0,1.0,,31.0,112.0
2433,1631132.0,2022-23,00,1610612761.0,TOR,23.0,58.0,19.0,802.0,72.0,150.0,0.48,1.0,12.0,0.083,37.0,59.0,0.627,84.0,87.0,171.0,31.0,21.0,57.0,20.0,128.0,182.0
2434,77296.0,1949-50,00,1610610023.0,AND,30.0,64.0,,,244.0,861.0,0.283,,,,146.0,250.0,0.584,,,,124.0,,,,246.0,634.0
2435,77297.0,1973-74,00,1610612758.0,KCK,33.0,44.0,,830.0,78.0,192.0,0.406,,,,33.0,38.0,0.868,10.0,33.0,43.0,97.0,32.0,3.0,,83.0,189.0
2436,402.0,1995-96,00,1610612753.0,ORL,33.0,67.0,35.0,1288.0,84.0,175.0,0.48,3.0,9.0,0.333,32.0,57.0,0.561,63.0,209.0,272.0,51.0,27.0,44.0,41.0,226.0,203.0
2437,1629723.0,2023-24,00,1610612763.0,MEM,27.0,47.0,16.0,925.0,72.0,170.0,0.424,29.0,96.0,0.302,17.0,20.0,0.85,57.0,148.0,205.0,86.0,41.0,44.0,32.0,59.0,190.0
2438,77299.0,1964-65,00,1610612744.0,SFW,22.0,56.0,,631.0,106.0,241.0,0.44,,,,35.0,42.0,0.833,,,61.0,43.0,,,,59.0,247.0
2439,77300.0,1984-85,00,1610612743.0,DEN,25.0,42.0,0.0,308.0,50.0,95.0,0.526,2.0,3.0,0.667,43.0,54.0,0.796,29.0,57.0,86.0,29.0,13.0,1.0,28.0,58.0,145.0
2440,1627788.0,2023-24,00,1610612755.0,PHI,26.0,35.0,0.0,300.0,30.0,76.0,0.395,14.0,40.0,0.35,14.0,20.0,0.7,4.0,26.0,30.0,25.0,14.0,3.0,10.0,17.0,88.0
2441,77301.0,1990-91,00,1610612749.0,MIL,24.0,32.0,0.0,157.0,23.0,62.0,0.371,5.0,18.0,0.278,7.0,13.0,0.538,10.0,14.0,24.0,9.0,5.0,1.0,11.0,28.0,58.0
2442,1628436.0,2023-24,00,1610612738.0,BOS,28.0,44.0,2.0,642.0,91.0,132.0,0.689,0.0,0.0,0.0,31.0,35.0,0.886,78.0,90.0,168.0,37.0,16.0,43.0,17.0,61.0,213.0
2443,101117.0,2006-07,00,1610612746.0,LAC,20.0,10.0,0.0,41.0,4.0,16.0,0.25,1.0,5.0,0.2,3.0,6.0,0.5,1.0,2.0,3.0,4.0,3.0,0.0,1.0,0.0,12.0
2444,2594.0,2019-20,00,1610612749.0,MIL,39.0,58.0,1.0,960.0,126.0,293.0,0.43,99.0,237.0,0.418,35.0,41.0,0.854,15.0,107.0,122.0,68.0,26.0,12.0,48.0,78.0,386.0
2445,77302.0,1975-76,00,1610612758.0,KCK,24.0,9.0,,93.0,8.0,20.0,0.4,,,,4.0,7.0,0.571,9.0,16.0,25.0,12.0,3.0,4.0,,11.0,20.0
2446,77303.0,1948-49,00,1610610029.0,JET,28.0,21.0,,,46.0,110.0,0.418,,,,43.0,70.0,0.614,,,,14.0,,,,48.0,135.0
2447,77304.0,1946-47,00,1610612738.0,BOS,24.0,53.0,,,59.0,188.0,0.314,,,,47.0,101.0,0.465,,,,17.0,,,,58.0,165.0
2448,201585.0,2018-19,00,1610612758.0,SAC,30.0,42.0,1.0,502.0,73.0,153.0,0.477,0.0,0.0,0.0,10.0,24.0,0.417,52.0,125.0,177.0,36.0,15.0,18.0,27.0,68.0,156.0
2449,77305.0,1975-76,00,1610612764.0,WAS,24.0,67.0,,584.0,48.0,99.0,0.485,,,,19.0,30.0,0.633,19.0,63.0,82.0,33.0,19.0,4.0,,74.0,115.0
2450,77306.0,1979-80,00,1610612743.0,DEN,23.0,8.0,,45.0,7.0,22.0,0.318,0.0,0.0,,2.0,2.0,1.0,6.0,6.0,12.0,3.0,0.0,5.0,5.0,8.0,16.0
2451,77307.0,1964-65,00,0.0,TOT,22.0,52.0,,507.0,63.0,186.0,0.339,,,,60.0,84.0,0.714,,,100.0,41.0,,,,67.0,186.0
2452,77308.0,1982-83,00,1610612756.0,PHX,27.0,54.0,4.0,458.0,44.0,104.0,0.423,0.0,1.0,0.0,14.0,16.0,0.875,41.0,47.0,88.0,37.0,15.0,6.0,22.0,63.0,102.0
2453,77309.0,1948-49,00,1610610024.0,BAL,26.0,13.0,,,5.0,35.0,0.143,,,,11.0,24.0,0.458,,,,7.0,,,,24.0,21.0
2454,77310.0,1948-49,00,1610610024.0,BAL,22.0,10.0,,,4.0,18.0,0.222,,,,5.0,11.0,0.455,,,,4.0,,,,14.0,13.0
2455,203139.0,2013-14,00,1610612756.0,PHX,26.0,20.0,0.0,59.0,8.0,15.0,0.533,0.0,0.0,0.0,4.0,8.0,0.5,9.0,8.0,17.0,1.0,0.0,1.0,6.0,7.0,20.0
2456,77311.0,1963-64,00,1610612747.0,LAL,28.0,68.0,,975.0,134.0,357.0,0.375,,,,65.0,85.0,0.765,,,283.0,49.0,,,,166.0,333.0
2457,1630249.0,2023-24,00,1610612737.0,ATL,23.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2458,77312.0,1980-81,00,1610612738.0,BOS,24.0,25.0,0.0,100.0,11.0,47.0,0.234,1.0,4.0,0.25,7.0,10.0,0.7,2.0,10.0,12.0,9.0,2.0,1.0,10.0,20.0,30.0
2459,77313.0,1968-69,00,1610612760.0,SEA,26.0,76.0,,1124.0,146.0,372.0,0.392,,,,96.0,137.0,0.701,,,212.0,191.0,,,,179.0,388.0
2460,77314.0,1976-77,00,1610612741.0,CHI,24.0,53.0,,480.0,73.0,152.0,0.48,,,,28.0,41.0,0.683,21.0,26.0,47.0,39.0,18.0,1.0,,77.0,174.0
2461,2420.0,2010-11,00,0.0,TOT,27.0,71.0,67.0,1571.0,231.0,452.0,0.511,0.0,0.0,0.0,113.0,146.0,0.774,124.0,211.0,335.0,27.0,26.0,25.0,56.0,184.0,575.0
2462,1474.0,1996-97,00,1610612747.0,LAL,32.0,3.0,0.0,12.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,3.0,2.0,0.0,1.0,3.0,3.0
2463,77316.0,1977-78,00,1610612738.0,BOS,30.0,3.0,,14.0,1.0,4.0,0.25,,,,0.0,0.0,,1.0,5.0,6.0,0.0,1.0,0.0,2.0,2.0,2.0
2464,77317.0,1949-50,00,1610610037.0,WAT,23.0,62.0,,,259.0,794.0,0.326,,,,192.0,236.0,0.814,,,,201.0,,,,250.0,710.0
